,code_player,dreamteam_count,form,in_dreamteam,now_cost,photo,points_per_game,selected_by_percent,status,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,full_name,id_player,club_name,strength,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,singular_name,squad_select,squad_min_play,squad_max_play,event_next_first,team,team_h_difficulty_next_first,team_a_difficulty_next_first,h_a_next_first,next_1,event_next_second,team_h_difficulty_next_second,team_a_difficulty_next_second,h_a_next_second,next_2,event_third,team_h_difficulty_third,team_a_difficulty_third,h_a_third,next_3,points_by_diff
212,55037,0,2.0,False,4.5,55037,2.8,0.8,a,17,50811,526,35093,2827,0.4,3.8,Kouyaté,435,0,0,2,8,0,0,0,0,0,0,1,96,64.2,6.2,6.0,7.6,210,85,305,101,304,96,289,99,Cheikhou Kouyaté,7,Crystal Palace,3,1060,1100,1100,1140,1090,1120,Defender,5,3,5,8,Crystal Palace,2.0,4,a,Arsenal,9,2,2,h,Newcastle,10,2,5,a,Man City,0.7
213,58786,0,0.0,False,3.9,58786,0.0,1.0,a,0,28408,4721,48027,2067,0.0,0.0,Kelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,403,141,386,143,342,120,409,143,Martin Kelly,7,Crystal Palace,3,1060,1100,1100,1140,1090,1120,Defender,5,3,5,8,Crystal Palace,2.0,4,a,Arsenal,9,2,2,h,Newcastle,10,2,5,a,Man City,0.0
214,185478,0,0.0,False,4.4,185478,0.0,0.0,a,0,405,16,2235,70,0.0,0.0,Jach,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,471,179,458,180,427,170,476,180,Jarosław Jach,7,Crystal Palace,3,1060,1100,1100,1140,1090,1120,Defender,5,3,5,8,Crystal Palace,2.0,4,a,Arsenal,9,2,2,h,Newcastle,10,2,5,a,Man City,0.0
215,232423,0,0.0,False,4.5,232423,0.0,0.0,i,0,418,19,502,10,0.0,0.0,Ferguson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,521,195,512,195,488,189,524,195,Nathan Ferguson,7,Crystal Palace,3,1060,1100,1100,1140,1090,1120,Defender,5,3,5,8,Crystal Palace,2.0,4,a,Arsenal,9,2,2,h,Newcastle,10,2,5,a,Man City,0.0
216,244723,0,2.5,False,4.5,244723,2.6,0.7,a,18,42079,812,38484,1622,0.6,4.0,Mitchell,630,0,0,2,11,0,0,0,0,0,0,0,93,123.8,69.5,8.0,20.2,80,31,114,27,294,89,140,41,Tyrick Mitchell,7,Crystal Palace,3,1060,1100,1100,1140,1090,1120,Defender,5,3,5,8,Crystal Palace,2.0,4,a,Arsenal,9,2,2,h,Newcastle,10,2,5,a,Man City,0.65
217,55494,0,2.2,False,4.5,55494,2.3,0.3,a,16,12216,276,12232,533,0.5,3.6,Ward,630,0,0,2,11,0,0,0,2,0,0,0,99,128.0,32.0,39.0,19.9,73,27,195,54,180,47,144,43,Joel Ward,7,Crystal Palace,3,1060,1100,1100,1140,1090,1120,Defender,5,3,5,8,Crystal Palace,2.0,4,a,Arsenal,9,2,2,h,Newcastle,10,2,5,a,Man City,0.575
218,209036,0,2.5,False,4.5,209036,2.6,0.4,a,18,15740,334,14392,732,0.6,4.0,Guéhi,630,0,0,2,11,0,0,0,0,0,0,0,121,113.6,16.9,29.0,16.0,97,38,260,79,213,59,189,60,Marc Guéhi,7,Crystal Palace,3,1060,1100,1100,1140,1090,1120,Defender,5,3,5,8,Crystal Palace,2.0,4,a,Arsenal,9,2,2,h,Newcastle,10,2,5,a,Man City,0.65
219,174874,0,2.5,False,4.5,174874,2.4,0.5,a,17,18663,429,20721,1174,0.6,3.8,Andersen,573,0,0,2,9,0,0,0,2,0,0,1,111,103.6,49.5,14.0,16.7,114,46,148,35,258,75,183,58,Joachim Andersen,7,Crystal Palace,3,1060,1100,1100,1140,1090,1120,Defender,5,3,5,8,Crystal Palace,2.0,4,a,Arsenal,9,2,2,h,Newcastle,10,2,5,a,Man City,0.6
220,57328,0,0.0,False,4.4,57328,0.0,0.1,a,0,1838,68,5714,179,0.0,0.0,Clyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,460,174,447,176,414,164,465,175,Nathaniel Clyne,7,Crystal Palace,3,1060,1100,1100,1140,1090,1120,Defender,5,3,5,8,Crystal Palace,2.0,4,a,Arsenal,9,2,2,h,Newcastle,10,2,5,a,Man City,0.0
221,223824,0,0.0,False,4.0,223824,0.0,0.1,a,0,3304,88,3119,137,0.0,0.0,Hannam,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,429,152,415,154,375,135,435,154,Reece Hannam,7,Crystal Palace,3,1060,1100,1100,1140,1090,1120,Defender,5,3,5,8,Crystal Palace,2.0,4,a,Arsenal,9,2,2,h,Newcastle,10,2,5,a,Man City,0.0
222,111234,0,3.0,False,5.0,111234,3.5,5.2,a,21,225606,3871,377133,6247,0.6,4.2,Pickford,540,0,0,2,5,0,0,0,1,0,19,0,109,118.2,13.0,0.0,13.1,85,16,283,4,558,58,227,16,Jordan Pickford,8,Everton,4,1190,1230,1140,1150,1150,1210,Goalkeeper,2,1,1,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.875
223,222627,0,0.0,False,4.0,222627,0.0,1.3,u,0,5871,0,74120,1799,0.0,0.0,Virgínia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,428,41,414,22,374,18,434,41,João Virgínia,8,Everton,4,1190,1230,1140,1150,1150,1210,Goalkeeper,2,1,1,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.0
224,40349,0,0.2,False,4.0,40349,1.0,3.5,a,1,174789,1719,78221,4486,0.0,0.2,Begović,90,0,0,0,3,0,0,0,0,0,1,0,9,10.4,0.0,0.0,1.0,343,25,397,12,355,8,376,25,Asmir Begović,8,Everton,4,1190,1230,1140,1150,1150,1210,Goalkeeper,2,1,1,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.25
225,11948,0,0.0,False,4.0,11948,0.0,0.1,a,0,5437,97,2063,173,0.0,0.0,Lonergan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,406,27,390,6,348,2,412,27,Andy Lonergan,8,Everton,4,1190,1230,1140,1150,1150,1210,Goalkeeper,2,1,1,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.0
226,41823,0,0.0,False,4.4,41823,1.0,0.4,i,1,46996,1054,32517,2380,0.0,0.2,Delph,7,0,0,0,0,0,0,0,0,0,0,0,5,7.2,0.0,0.0,0.7,355,157,445,185,412,173,385,176,Fabian Delph,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.25
227,55422,0,0.0,False,6.8,55422,0.0,0.9,n,0,8175,301,91821,1471,0.0,0.0,Sigurdsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,611,250,610,250,609,250,611,250,Gylfi Sigurdsson,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.0
228,60025,0,0.0,False,6.9,60025,0.0,0.6,u,0,1360,0,95310,768,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,612,251,611,251,610,251,612,251,James Rodríguez,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.0
229,100649,0,0.0,False,5.5,100649,0.0,0.0,u,0,0,0,244,0,0.0,0.0,Bernard,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,597,240,594,241,590,238,597,240,Bernard Anício Caldeira Duarte,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.0
230,119765,0,3.0,False,4.6,119765,3.4,7.0,a,24,747366,23610,338272,21118,0.7,5.2,Allan,612,0,2,2,7,0,0,0,0,0,0,2,100,122.6,67.9,11.0,20.1,81,27,118,71,272,143,143,70,Allan Marques Loureiro,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.85
231,120250,0,0.5,False,4.9,120250,1.0,0.1,d,3,5727,22,12251,423,0.1,0.6,André Gomes,65,0,0,0,3,0,0,0,0,0,0,0,5,6.6,17.8,50.0,7.4,359,161,254,139,149,78,298,133,André Filipe Tavares Gomes,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.25
232,121599,1,7.0,True,5.6,121599,6.1,6.4,a,43,586894,117047,159114,10869,1.3,7.7,Doucouré,630,2,4,2,8,0,0,0,3,0,0,8,163,224.2,98.4,168.0,49.1,6,3,74,49,46,27,23,16,Abdoulaye Doucouré,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,1.525
233,153133,0,1.5,False,5.9,153133,2.2,0.2,d,13,10173,36,18069,1234,0.3,2.2,Iwobi,284,0,1,1,5,0,0,0,0,0,0,0,49,54.0,93.4,62.0,21.0,240,95,79,52,123,63,136,67,Alex Iwobi,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.55
234,173807,0,0.8,False,4.9,173807,1.0,0.1,a,3,3351,221,5951,223,0.2,0.6,Davies,34,0,0,0,0,0,0,0,0,0,0,0,8,2.8,4.2,18.0,2.5,380,173,312,161,245,132,352,160,Tom Davies,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.25
235,60252,3,8.5,True,5.6,60252,6.1,6.4,a,43,551547,241488,111704,8581,1.5,7.7,Townsend,519,3,2,2,6,0,0,0,1,0,0,8,144,223.8,183.3,130.0,53.7,7,4,15,8,59,35,20,13,Andros Townsend,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,1.525
236,172632,0,4.2,False,5.8,172632,5.1,19.1,a,36,1979815,47046,534208,46869,0.7,6.2,Gray,593,3,1,2,8,0,0,0,0,0,0,2,122,169.4,129.6,194.0,49.4,26,13,47,30,37,22,22,15,Demarai Gray,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,1.275
237,232826,0,0.8,False,4.5,232826,1.0,0.1,a,4,3882,470,3447,231,0.2,0.9,Gordon,104,0,0,0,2,0,0,0,1,0,0,0,15,14.2,29.2,2.0,4.5,328,140,209,120,331,167,330,149,Anthony Gordon,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.25
238,160987,0,0.0,False,4.5,160987,0.0,0.0,a,0,1901,55,2735,85,0.0,0.0,Gbamin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,496,188,488,192,462,181,500,190,Jean-Philippe Gbamin,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.0
239,491556,0,0.0,False,4.5,491556,0.0,0.0,a,0,153,153,29,29,0.0,0.0,Whitaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,548,216,539,219,521,213,551,217,Charlie Whitaker,8,Everton,4,1190,1230,1140,1150,1150,1210,Midfielder,5,2,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.0
240,177815,0,0.0,False,8.0,177815,7.7,3.7,d,23,917458,2470,1520830,14995,0.0,2.9,Calvert-Lewin,248,3,0,1,3,0,0,0,0,0,0,5,86,118.4,39.8,178.0,33.7,84,11,170,28,44,18,59,17,Dominic Calvert-Lewin,8,Everton,4,1190,1230,1140,1150,1150,1210,Forward,3,1,3,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,1.925
241,212319,0,0.5,False,7.4,212319,4.0,4.3,d,16,853096,455,1468934,19237,0.1,2.2,Richarlison,348,1,1,1,4,0,0,0,2,0,0,3,46,86.4,74.9,113.0,27.4,150,16,102,16,68,25,91,22,Richarlison de Andrade,8,Everton,4,1190,1230,1140,1150,1150,1210,Forward,3,1,3,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,1.0
242,173818,0,0.0,False,4.5,173818,0.0,0.0,u,0,4128,0,4927,54,0.0,0.0,Broadhead,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,498,58,490,59,464,54,502,60,Nathan Broadhead,8,Everton,4,1190,1230,1140,1150,1150,1210,Forward,3,1,3,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.0
243,242058,0,0.0,False,6.0,242058,1.0,0.0,u,1,2460,0,3123,24,0.0,0.2,Kean,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,606,83,605,82,604,81,606,83,Moise Kean,8,Everton,4,1190,1230,1140,1150,1150,1210,Forward,3,1,3,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.25
244,57134,0,1.8,False,6.0,57134,1.8,0.2,a,7,31987,1217,19313,1440,0.3,1.2,Rondón,251,0,0,2,1,0,0,0,0,0,0,0,9,2.6,38.4,69.0,10.9,383,47,177,29,110,33,248,39,Salomón Rondón,8,Everton,4,1190,1230,1140,1150,1150,1210,Forward,3,1,3,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.45
245,218997,0,0.0,False,4.5,218997,0.0,0.1,a,0,11578,1267,4319,889,0.0,0.0,Simms,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,514,61,506,62,482,57,518,63,Ellis Simms,8,Everton,4,1190,1230,1140,1150,1150,1210,Forward,3,1,3,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.0
246,461421,0,1.0,False,4.5,461421,1.0,0.2,a,2,21546,8540,4094,1850,0.2,0.4,Dobbin,2,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.6,0.0,0.3,388,49,359,52,510,64,397,53,Lewis Dobbin,8,Everton,4,1190,1230,1140,1150,1150,1210,Forward,3,1,3,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.25
247,59949,1,0.5,False,4.9,59949,3.5,0.4,d,14,70792,43,98799,1777,0.1,2.9,Coleman,360,0,1,1,4,0,0,0,1,0,0,1,57,49.2,35.0,11.0,9.5,254,99,186,50,273,83,261,86,Seamus Coleman,8,Everton,4,1190,1230,1140,1150,1150,1210,Defender,5,3,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.875
248,101188,0,2.0,False,5.3,101188,2.3,8.5,a,16,279222,4612,992710,20986,0.4,3.0,Digne,630,0,0,2,8,1,0,0,2,0,0,0,97,92.6,191.3,41.0,32.6,133,53,13,4,178,46,62,8,Lucas Digne,8,Everton,4,1190,1230,1140,1150,1150,1210,Defender,5,3,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.575
249,106611,1,5.0,False,5.0,106611,4.1,2.9,a,29,143371,5638,144443,6006,1.0,5.8,Keane,630,1,0,2,8,0,0,0,0,0,0,3,115,167.6,42.1,70.0,28.1,29,6,164,39,109,19,84,18,Michael Keane,8,Everton,4,1190,1230,1140,1150,1150,1210,Defender,5,3,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,1.025
250,164511,0,2.8,False,4.9,164511,2.0,0.5,a,12,20074,2040,39557,932,0.6,2.4,Mina,457,0,0,1,7,0,0,0,1,0,0,0,72,96.8,1.4,27.0,12.5,123,49,339,114,221,62,231,75,Yerry Mina,8,Everton,4,1190,1230,1140,1150,1150,1210,Defender,5,3,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.5
251,194164,0,0.0,False,4.3,194164,4.0,0.6,a,8,53693,349,74734,2603,0.0,1.9,Holgate,180,0,0,1,1,0,0,0,0,0,0,0,39,38.6,0.6,0.0,3.9,277,111,358,125,403,157,335,118,Mason Holgate,8,Everton,4,1190,1230,1140,1150,1150,1210,Defender,5,3,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,1.0
252,198826,0,2.5,False,4.8,198826,2.5,0.5,a,10,12818,797,51286,763,0.5,2.1,Godfrey,319,0,0,1,5,0,0,0,1,0,0,0,48,60.8,39.4,49.0,15.0,218,87,171,41,153,34,205,68,Ben Godfrey,8,Everton,4,1190,1230,1140,1150,1150,1210,Defender,5,3,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.625
253,153673,0,0.2,False,4.5,153673,1.0,0.1,a,1,2964,173,4805,280,0.0,0.2,Kenny,10,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.1,0.0,0.2,387,137,384,142,459,184,402,139,Jonjoe Kenny,8,Everton,4,1190,1230,1140,1150,1150,1210,Defender,5,3,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.25
254,480455,0,0.0,False,4.0,480455,0.0,0.2,a,0,15750,307,9925,676,0.0,0.0,Branthwaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,447,164,433,166,393,147,453,166,Jarrad Branthwaite,8,Everton,4,1190,1230,1140,1150,1150,1210,Defender,5,3,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.0
255,495542,0,0.0,False,4.0,495542,0.0,0.0,u,0,1769,0,1544,52,0.0,0.0,Nkounkou,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,450,167,436,169,397,151,456,169,Niels Nkounkou,8,Everton,4,1190,1230,1140,1150,1150,1210,Defender,5,3,5,8,Everton,4.0,4,h,West Ham,9,2,4,h,Watford,10,3,2,a,Wolves,0.0
256,17745,0,2.0,False,5.1,17745,3.0,18.4,a,21,640049,3074,608483,46647,0.4,4.1,Schmeichel,630,0,0,1,12,0,0,0,0,0,23,2,123,182.8,0.0,0.0,18.4,17,4,579,62,568,61,166,5,Kasper Schmeichel,9,Leicester,3,1170,1190,1100,1120,1120,1160,Goalkeeper,2,1,1,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.75
257,95463,0,0.0,False,4.0,95463,0.0,5.0,a,0,192542,3392,96991,4287,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,417,35,403,16,361,12,423,35,Danny Ward,9,Leicester,3,1170,1190,1100,1120,1120,1160,Goalkeeper,2,1,1,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.0
258,11974,0,0.0,False,4.0,11974,0.0,0.1,a,0,5749,145,1824,92,0.0,0.0,Jakupovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,407,28,391,7,349,3,413,28,Eldin Jakupovic,9,Leicester,3,1170,1190,1100,1120,1120,1160,Goalkeeper,2,1,1,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.0
259,51938,0,0.8,False,5.4,51938,3.3,0.2,a,10,15095,164,19288,772,0.1,1.9,Albrighton,190,1,0,0,2,0,0,0,1,0,0,1,38,50.6,41.9,19.0,11.1,249,100,165,99,242,130,245,113,Marc Albrighton,9,Leicester,3,1170,1190,1100,1120,1120,1160,Midfielder,5,2,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.825
260,86881,0,0.0,False,4.4,86881,0.0,1.8,n,0,237164,3973,140449,8108,0.0,0.0,Mendy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,464,183,451,186,418,174,469,185,Nampalys Mendy,9,Leicester,3,1170,1190,1100,1120,1120,1160,Midfielder,5,2,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.0
261,106837,0,0.0,False,4.9,106837,0.0,0.0,u,0,497,0,3857,40,0.0,0.0,Praet,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,562,224,556,227,543,222,565,225,Dennis Praet,9,Leicester,3,1170,1190,1100,1120,1120,1160,Midfielder,5,2,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.0
262,166989,0,3.8,False,6.4,166989,3.9,4.3,a,27,166349,5116,263235,13690,0.6,4.2,Tielemans,630,1,2,1,12,0,0,0,1,0,0,2,135,184.2,158.9,116.0,46.0,16,8,28,18,67,39,30,20,Youri Tielemans,9,Leicester,3,1170,1190,1100,1120,1120,1160,Midfielder,5,2,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.975
263,168580,0,0.0,False,5.8,168580,0.5,0.1,a,1,5084,144,20646,337,0.0,0.2,Pérez,100,0,0,1,4,0,0,0,0,1,0,0,-1,7.2,47.1,10.0,6.0,356,158,152,92,282,150,312,142,Ayoze Pérez,9,Leicester,3,1170,1190,1100,1120,1120,1160,Midfielder,5,2,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.125
264,172780,0,1.2,False,6.7,172780,1.7,4.1,a,12,105849,1430,670811,14525,0.2,1.8,Maddison,375,0,0,1,7,0,0,0,0,0,0,0,38,29.2,55.0,60.0,14.5,294,122,138,83,129,68,210,96,James Maddison,9,Leicester,3,1170,1190,1100,1120,1120,1160,Midfielder,5,2,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.425
265,197469,0,0.2,False,4.5,197469,1.0,0.1,a,1,6230,378,7834,303,0.0,0.2,Choudhury,59,0,0,0,0,0,0,0,0,0,0,0,9,15.4,1.6,0.0,1.7,322,136,337,173,470,186,369,169,Hamza Choudhury,9,Leicester,3,1170,1190,1100,1120,1120,1160,Midfielder,5,2,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.25
266,201666,0,2.2,False,6.7,201666,2.3,3.8,a,16,152331,2688,808504,12527,0.3,2.4,Barnes,542,0,1,1,10,0,0,0,2,0,0,0,36,55.4,101.9,211.0,36.8,234,89,71,46,27,14,53,33,Harvey Barnes,9,Leicester,3,1170,1190,1100,1120,1120,1160,Midfielder,5,2,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.575
267,203341,0,1.2,False,4.9,203341,2.0,1.2,d,12,55870,140,101895,8842,0.2,2.4,Ndidi,540,0,0,1,10,0,0,0,1,0,0,0,86,101.0,17.8,25.0,14.4,120,43,255,140,225,119,211,97,Wilfred Ndidi,9,Leicester,3,1170,1190,1100,1120,1120,1160,Midfielder,5,2,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.5
268,225902,0,1.2,False,4.8,225902,1.4,0.1,a,7,2883,234,6400,239,0.3,1.5,Soumaré,202,0,0,0,7,0,0,0,0,0,0,0,41,23.6,30.9,18.0,7.2,302,124,203,115,244,131,301,136,Boubakary Soumaré,9,Leicester,3,1170,1190,1100,1120,1120,1160,Midfielder,5,2,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.35
269,215413,0,0.0,False,4.5,215413,1.0,0.0,a,1,1887,83,2375,130,0.0,0.2,Dewsbury-Hall,4,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.2,2.0,0.3,396,180,379,184,330,166,396,183,Kiernan Dewsbury-Hall,9,Leicester,3,1170,1190,1100,1120,1120,1160,Midfielder,5,2,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.25
270,219352,0,1.8,False,6.0,219352,1.8,0.1,a,7,7821,439,4060,464,0.3,1.2,Lookman,218,0,0,0,5,0,0,0,0,0,0,1,32,37.8,73.1,112.0,22.3,282,113,107,66,69,40,127,62,Ademola Lookman,9,Leicester,3,1170,1190,1100,1120,1120,1160,Midfielder,5,2,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.45
271,101668,2,7.2,True,10.5,101668,6.9,14.1,a,48,757344,100493,931790,23952,0.7,4.6,Vardy,620,6,1,1,11,1,0,0,1,0,0,10,178,232.0,87.7,319.0,63.9,3,2,86,12,4,2,7,3,Jamie Vardy,9,Leicester,3,1170,1190,1100,1120,1120,1160,Forward,3,1,3,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,1.725
272,173515,0,3.8,False,7.0,173515,2.6,2.4,a,18,76817,7724,879838,4432,0.5,2.6,Iheanacho,180,1,1,0,2,0,0,0,0,0,0,3,61,67.6,64.7,62.0,19.3,199,24,125,21,124,38,156,31,Kelechi Iheanacho,9,Leicester,3,1170,1190,1100,1120,1120,1160,Forward,3,1,3,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.65
273,245419,0,0.0,False,7.1,245419,1.0,0.4,a,1,10386,318,95939,1048,0.0,0.1,Daka,26,0,0,0,2,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.1,399,53,612,85,611,84,408,56,Patson Daka,9,Leicester,3,1170,1190,1100,1120,1120,1160,Forward,3,1,3,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.25
274,37642,0,0.2,False,5.4,37642,1.0,0.1,d,1,2866,41,10984,424,0.0,0.2,Evans,29,0,0,0,1,0,0,0,0,0,0,0,7,11.4,0.3,2.0,1.4,338,130,376,136,338,117,373,131,Jonny Evans,9,Leicester,3,1170,1190,1100,1120,1120,1160,Defender,5,3,5,8,Leicester,4.0,3,h,Man Utd,9,3,2,a,Brentford,10,3,3,h,Arsenal,0.25
